"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"1355",-47.25,66.250007823,15.3333385486667,8819.77975438911,311.111111111111,-172.555628570222,1030.88774673089
"1356",-45.75,66.250007823,14.6666666666667,8488.66786619333,293.111121541778,-189.888899319556,1256.55390229489
"1357",-44.25,66.250007823,14.8888941042222,8094.11363011711,269.000052153333,-200.888941042222,1421.44304673511
"1358",-42.75,66.250007823,15.4444340137778,7713.55938882556,263.000083445333,-196.666833557333,1458.88853424622
"1359",-41.25,66.250007823,17.8888575968889,7356.56123505356,258.000099091333,-170.555951920889,1318.22353648622
"1360",-39.75,66.250007823,19.3332759646666,7091.00806812067,251.777934237778,-158.111690013111,1274.89142875622
"1361",-38.25,66.250007823,22.2221961455555,6606.33929445934,243.000119952667,-133.778106343778,1132.00088660667
"1362",-36.75,66.250007823,21.7142253654285,6361.43643019086,234.000134108572,-145.57203206,1213.86034134657
"1363",-35.25,66.250007823,24.1666431976667,5849.83828529234,219.500132991,-126.000258159,1074.66750372767
"1364",-33.75,66.250007823,25.9997653099999,5603.01849357201,213.000281628,-108.001830582001,920.010467174005
"1365",-23.25,66.250007823,30.5,3976.75258159,160.5001056105,-8.50023469000013,1148.0008566185
"1366",-21.75,66.250007823,29.75,4250.1266310955,169.625070407,-15.7502698935001,909.876513750501
"1367",-20.25,66.250007823,32.5,4071.999953062,162.500023469,-0.50025815900014,829.500727539
"1368",-18.75,66.250007823,33.999984354,3994.66845031067,164.00007823,-3.33406869533373,832.336994497335
"1369",-17.25,66.250007823,34.6666979586667,3609.66500819067,153.999968708,-3.33347414733341,975.665759198666
"1370",-15.75,66.250007823,34.3333255103333,3312.999663611,143.000007823,5.50011734500006,1036.497637454
"1371",-14.25,66.250007823,33,3205,139,10,1183
"1372",11.25,66.250007823,NA,NA,NA,NA,NA
"1373",12.75,66.250007823,24.3333489793333,4893.32810756933,197.666510206667,8.00029727400016,2425.003019678
"1374",14.25,66.250007823,23.8889097502222,5385.32686632,214.888612476222,-17.7770163391107,1640.11011498244
"1375",15.75,66.250007823,23.2222222222222,6634.99518624733,261.888732428889,-53.7780281137779,1021.11485050511
"1376",17.25,66.250007823,22.8888941042222,7955.77132119511,311.555320865555,-76.6664997759999,781.556092734889
"1377",18.75,66.250007823,22.333328118,9058.88532160089,353.222070977556,-92.3332551033333,615.999499328
"1378",20.25,66.250007823,21.4444392291111,9509.55484105489,372.111069388444,-94.2221283462221,575.110386179777
"1379",21.75,66.250007823,21,9254.77977525044,367.000031292,-81.1111893411112,559.444058509778
"1380",23.25,66.250007823,20.4444287984444,9179.66921174933,362.777871653778,-77.2223369595556,582.888591614889
"1381",24.75,66.250007823,20.6666666666667,9137.002519006,360.111210202445,-74.8890714255557,591.111204987111
"1382",26.25,66.250007823,21.6666666666667,9168.55749044422,363.444507028444,-79.3334689320001,591.555675508222
"1383",27.75,66.250007823,21.8888888888889,9150.33316644267,361.000026076667,-84.000015646,616.444152385778
"1384",29.25,66.250007823,21.0000052153333,8975.77497192844,351.99992177,-82.3333176873333,644.333082997333
"1385",30.75,66.250007823,20.2222117915555,8963.997715684,349.555477325556,-79.5555555555556,611.222159638222
"1386",32.25,66.250007823,20,9039.3734393115,352.24998239825,-80.5000352035,605.500187752
"1387",33.75,66.250007823,20,8565.2492137885,332.7499882655,-70.37501760175,569.6251994865
"1388",35.25,66.250007823,20,8019.498873488,309.2999906124,-60.9000187752,483.1002910156
"1389",36.75,66.250007823,19.1666588436667,7889.66445275767,305.333286395333,-64.000039115,497.00039115
"1390",38.25,66.250007823,18.3333411563333,7802.16334189167,307.333262926333,-69.500039115,514.333568023333
"1391",39.75,66.250007823,19.000015646,7711.16434323567,309.333262926333,-71.000015646,510.000007823
"1392",41.25,66.250007823,20.8,7918.7956629288,319.5998497984,-69.9999155116,519.9996526588
"1393",42.75,66.250007823,22.6666744896667,8069.16363134267,328.999913947,-68.6666040826666,532.999694903
"1394",44.25,66.250007823,22.6666823126667,8262.66206674267,342.833200342333,-69.999992177,536.166267693666
"1395",45.75,66.250007823,22.3333385486667,8601.10686061444,354.777647394444,-77.6666353746666,535.555190482222
"1396",47.25,66.250007823,21.2222222222222,9200.88530073955,375.888779366889,-87.9999634926666,539.555091390889
"1397",48.75,66.250007823,20.1111111111111,9634.995400076,389.555440818222,-98.2222587295556,542.221836287555
"1398",50.25,66.250007823,18.8888941042222,9910.21799258689,395.444324491778,-104.444428798444,554.443912480444
"1399",51.75,66.250007823,17.9999947846667,10202.1073091331,400.777652609778,-108.999989569333,571.999337652666
"1400",53.25,66.250007823,17.8888732428889,10466.3294687713,405.666541498667,-115.222170068889,580.110391395111
"1401",54.75,66.250007823,18,10654.2179039262,411.999859186,-120.333328118,583.221831072222
"1402",56.25,66.250007823,18,10865.1072882718,420.222107484889,-121.111126757111,568.332895245333
"1403",57.75,66.250007823,18.666671882,11161.6626091373,433.222081408222,-128.999947846667,567.554919284889
"1404",59.25,66.250007823,19,11386.4415551498,444.444355783778,-138.888857596889,559.999395021333
"1405",60.75,66.250007823,19,11671.7755560458,452.555487756222,-150.333239457333,563.110542639777
"1406",62.25,66.250007823,18.3333333333333,12000.1098490004,458.444423583111,-165.777532657111,566.554413397555
"1407",63.75,66.250007823,17.6666666666667,12424.997434056,466.222149207556,-171.999880047333,543.221549444222
"1408",65.25,66.250007823,16.7777725624444,12884.7747528844,473.888821089556,-174.222378682222,520.889045348889
"1409",66.75,66.250007823,16,13176.7756081991,475.777715193778,-178.777819500444,506.666385038666
"1410",68.25,66.250007823,16,13105.9988943493,465.444371429778,-182.222284806222,479.444194108444
"1411",69.75,66.250007823,16,12998.99874832,455.777709978444,-186.666687528,461.332994336666
"1412",71.25,66.250007823,16,12884.2495892925,451.624976531,-189.62502933625,448.124859186
"1413",72.75,66.250007823,15.2857209911429,12842.4277399554,453.285680758571,-194.000033527143,445.428350149428
"1414",74.25,66.250007823,15.1111163264444,12901.5542099996,455.333234242,-199.000031292,451.333056920667
"1415",75.75,66.250007823,15,13110.6652846033,461.999911339333,-202.222253514222,471.444214969778
"1416",77.25,66.250007823,15.3333229026667,13383.8873920882,469.888826304889,-202.888914965556,487.999749664
"1417",78.75,66.250007823,15.7777777777778,13517.2208610202,474.777699547778,-204.000036507333,506.333098643333
"1418",80.25,66.250007823,15.9999947846667,13558.1110328811,477.666619728667,-204.222258729556,519.777563949111
"1419",81.75,66.250007823,16.1111111111111,13684.8886698449,483.888852381555,-203.888920180889,525.555341726889
"1420",83.25,66.250007823,16.3333333333333,13887.4445643971,492.111105895778,-205.66671882,538.221940594222
"1421",84.75,66.250007823,16.6666666666667,14075.5559988589,501.777809069778,-206.666750112,547.888690706222
"1422",86.25,66.250007823,16.6666666666667,14189.5564838849,513.888883673555,-208.111173695111,557.888633337555
"1423",87.75,66.250007823,16.9999947846667,14263.4451432991,523.333343764,-210.666744896667,562.333036059333
"1424",89.25,66.250007823,16.9999947846667,14425.3343711847,531.555571201555,-228.444355783778,586.999181192666
"1425",90.75,66.250007823,16.7777725624444,14759.0004589493,542.777788208444,-237.444460090444,570.443933341777
"1426",92.25,66.250007823,16.6666510206667,15060.5545698576,553.444407937111,-252.333489793333,565.777845577111
"1427",93.75,66.250007823,16.0000052153333,15334.9983050167,565.444355783778,-267.778007252445,561.000344212
"1428",95.25,66.250007823,16,15648.4443453531,577.777751701111,-288.999994784667,574.110709530444
"1429",96.75,66.250007823,16,16161.7759576264,593.888826304889,-297.666812696,530.111257140445
"1430",98.25,66.250007823,16.4444340137778,16725.4410962004,609.777626533111,-308.555738092222,485.333792282667
"1431",99.75,66.250007823,16.9999947846667,17194.664340628,622.999890478,-316.999932200667,438.444048079111
"1432",101.25,66.250007823,17.2222170068889,17365.3315549047,627.222086623555,-317.999968708,385.110824267778
"1433",102.75,66.250007823,17.4444340137778,17314.998185064,622.777657825111,-317.333442855333,352.555628570222
"1434",104.25,66.250007823,17.3333333333333,17239.999796602,617.333275964667,-314.777699547778,337.999561912
"1435",105.75,66.250007823,17.2222170068889,17236.8874859642,613.888800228222,-313.000109522,331.666880495333
"1436",107.25,66.250007823,16.8888888888889,17288.7778507924,609.111095465111,-317.444319276444,342.666212932666
"1437",108.75,66.250007823,16.333328118,17452.3337453447,605.666635374667,-321.666520637333,352.110652161778
"1438",110.25,66.250007823,15.8888888888889,17803.1109285744,607.999958277333,-319.444397506444,339.555362588222
"1439",111.75,66.250007823,15.3333229026667,18203.999186408,614.888815874222,-327.222232652889,343.666807480667
"1440",113.25,66.250007823,14.8888836735556,18719.4442045391,626.999937416,-342.111032881111,348.777548303111
"1441",114.75,66.250007823,14.666656236,19025.4425095558,634.333239457333,-348.666744896667,338.444626981111
"1442",116.25,66.250007823,15,18718.3325510333,626.555482540889,-338.111116326444,333.999890478
"1443",117.75,66.250007823,15,18519.1107147458,620.666604082667,-327.444480951778,323.111069388444
"1444",119.25,66.250007823,14.8888784582222,18507.2210487722,617.888831520222,-320.000046938,312.888873242889
"1445",120.75,66.250007823,14.1111058957778,18600.9985657833,616.888826304889,-317.444465305778,310.222206576222
"1446",122.25,66.250007823,13.4444444444444,18756.1091188538,617.777678686444,-317.555545124889,311.444428798444
"1447",123.75,66.250007823,13,18945.3311898313,622.111001589111,-317.222227437555,303.555618139556
"1448",125.25,66.250007823,13.7777725624444,19156.331466244,630.444340137778,-329.444387075778,316.888836735556
"1449",126.75,66.250007823,14,19473.9976322387,637.888774151555,-366.333547162,381.889598174223
"1450",128.25,66.250007823,14.4444392291111,19993.9970533367,651.222086623555,-385.333536731333,387.556170964889
"1451",129.75,66.250007823,14.8888941042222,20548.1103444571,665.111032881111,-401.666416330666,380.221570305555
"1452",131.25,66.250007823,15.3333333333333,21207.1097864164,683.222143992222,-389.111017235111,298.444115878444
"1453",132.75,66.250007823,16,21605.7778768691,693.222196145555,-392.999890478,263.888429939555
"1454",134.25,66.250007823,16,21393.2237868222,686.888894104222,-402.666202502,282.332071222666
"1455",135.75,66.250007823,16.5555607708889,20762.4438603271,669.111074603778,-393.222008393555,292.999426313333
"1456",137.25,66.250007823,17,20162.9978669287,652.777689117111,-379.444345353111,304.110819052444
"1457",138.75,66.250007823,17.000015646,19743.7758793964,641.888810658889,-399.999624496,382.332185959999
"1458",140.25,66.250007823,17.1111163264444,19577.5521395122,640.555466894889,-405.666338100666,393.776891171111
"1459",141.75,66.250007823,17.5555555555556,19597.4390517898,647.444293199778,-380.332884814666,318.998993440666
"1460",143.25,66.250007823,17.2222170068889,19462.1048892184,648.555362588222,-354.333787067334,263.223338303556
"1461",144.75,66.250007823,16.6666614513333,19022.99413275,637.333171658,-368.555717230889,326.000730146667
"1462",146.25,66.250007823,16,18492.663073302,621.111038096444,-349.777709978444,319.777970745111
"1463",147.75,66.250007823,15.6666666666667,18186.2200578589,610.777751701111,-326.221909302222,292.999421098
"1464",149.25,66.250007823,15.4444496597778,18177.4428641984,609.444376645111,-305.999937416,272.66656236
"1465",150.75,66.250007823,16,18378.4424313258,614.555446033555,-300,279.333234242
"1466",152.25,66.250007823,16,18488.2196302016,618.110975512444,-309.777788208444,283.110970297111
"1467",153.75,66.250007823,16,18332.7755195384,614.888721998222,-315.666468484,282.777251029111
"1468",155.25,66.250007823,16,17996.2210644182,604.777704763111,-307.888920180889,276.222070977555
"1469",156.75,66.250007823,16,17710.8881170196,595.555498186889,-301.666713604667,281.666557144667
"1470",158.25,66.250007823,16,17622.5559362749,592.000005215333,-296.777981175778,290.777934237778
"1471",159.75,66.250007823,16,17303.0016011073,587.888909750222,-290.999968708,295.555174836222
"1472",161.25,66.250007823,16.0000052153333,16238.2226916022,569.888883673555,-282.222190930222,288.221898871555
"1473",162.75,66.250007823,16.333343764,15591.8880074976,562.666619728667,-262.666682312667,272.110787760444
"1474",164.25,66.250007823,16.4444496597778,15421.4448668864,562.999989569333,-263.222305667556,299.333088212667
"1475",165.75,66.250007823,16.3333385486667,15605.7797856811,569.333406348,-272.888763720889,348.221278246888
"1476",167.25,66.250007823,16.2222222222222,15943.5608543342,581.777949883778,-273.666651020667,371.999097747333
"1477",168.75,66.250007823,16.7777673471111,16017.1165872111,588.555691154222,-266.777960314445,375.999520189333
"1478",170.25,66.250007823,17.333328118,15450.1146940451,577.222326528889,-244.889347838223,368.111397954445
"1479",171.75,66.250007823,17.2222170068889,14585.2271142049,552.000166890667,-229.222519496222,354.555466894889
"1480",173.25,66.250007823,16.3333385486667,13802.1159874478,531.333489793333,-207.777939453111,312.777428350444
"1481",174.75,66.250007823,15.4444392291111,13138.1161334771,512.333526300667,-203.000255551333,324.666604082667
"1482",176.25,66.250007823,14.5555555555556,12537.2267126242,489.889113148222,-190.222503850222,335.555571201556
"1483",177.75,66.250007823,14,11954.7817675078,468.444647842445,-181.666838772667,368.888575968889
"1484",179.25,66.250007823,13.9999895693333,11127.6703591227,438.111283217111,-169.333630607333,408.000062584
"1485",-179.25,64.750007823,15,10160.005538684,394.00023469,-131.000140814,428.999671434
"1486",-177.75,64.750007823,NA,NA,NA,NA,NA
"1487",-176.25,64.750007823,16,8364.003848916,322.000140814,-94.0001408140001,539.999389806
"1488",-174.75,64.750007823,16.999992177,8137.83607138334,308.333450678333,-94.3332785723333,583.499366337
"1489",-173.25,64.750007823,17.5714151605714,7921.85965068743,301.285848394286,-82.8572836711429,587.570684268857
"1490",-171.75,64.750007823,17.6666666666667,7764.33483534933,300.00007823,-79.000046938,486.333082997333
"1491",-167.25,64.750007823,16.5,7773.5,282,-79,424
"1492",-165.75,64.750007823,18.8333176873333,7976.502104387,296.333278572333,-68.1669795866668,414.833223811333
"1493",-164.25,64.750007823,19.5,8970.505116242,316.000070407,-87.499984354,400.666040826666
"1494",-162.75,64.750007823,19.3333255103333,10039.3376203373,347.666752719667,-107.000062584,409.499421098
"1495",-161.25,64.750007823,19.9999932945714,10585.2874576971,352.000107286857,-116.428772591429,370.142736445143
"1496",-159.75,64.750007823,19.7777725624444,11079.8914235409,369.333395917333,-140.000161675333,354.111006804444
"1497",-158.25,64.750007823,19.3333229026667,12283.0023677613,406.777866438444,-157.111173695111,358.777417919778
"1498",-156.75,64.750007823,19.3333176873333,13342.3331768733,439.555581632222,-173.555732876889,374.999827894
"1499",-155.25,64.750007823,20.6666666666667,13748.0000417227,456.000026076667,-185.444699995778,407.777772562444
"1500",-153.75,64.750007823,21.4444340137778,13756.1181153038,458.889175732222,-188.889034918222,409.555821537556
"1501",-152.25,64.750007823,20.7777882084444,13565.8958617896,452.222540357556,-180.444642627111,367.999963492667
"1502",-150.75,64.750007823,22.1111215417778,13406.1217816831,465.555951920889,-174.666870064667,410.555049668222
"1503",-149.25,64.750007823,22.333328118,13543.4542649171,469.111455323111,-174.111351016445,354.443969849111
