species,x,y
VulpesVulpes,87.75,33.250007823
VulpesVulpes,89.25,33.250007823
VulpesVulpes,90.75,33.250007823
VulpesVulpes,92.25,33.250007823
VulpesVulpes,93.75,33.250007823
VulpesVulpes,95.25,33.250007823
VulpesVulpes,96.75,33.250007823
VulpesVulpes,98.25,33.250007823
VulpesVulpes,99.75,33.250007823
VulpesVulpes,101.25,33.250007823
VulpesVulpes,102.75,33.250007823
VulpesVulpes,104.25,33.250007823
VulpesVulpes,105.75,33.250007823
VulpesVulpes,107.25,33.250007823
VulpesVulpes,108.75,33.250007823
VulpesVulpes,110.25,33.250007823
VulpesVulpes,111.75,33.250007823
VulpesVulpes,113.25,33.250007823
VulpesVulpes,114.75,33.250007823
VulpesVulpes,116.25,33.250007823
VulpesVulpes,117.75,33.250007823
VulpesVulpes,119.25,33.250007823
VulpesVulpes,120.75,33.250007823
VulpesVulpes,129.75,33.250007823
VulpesVulpes,131.25,33.250007823
VulpesVulpes,135.75,33.250007823
VulpesVulpes,-98.25,31.750007823
VulpesVulpes,-96.75,31.750007823
VulpesVulpes,-95.25,31.750007823
VulpesVulpes,-93.75,31.750007823
VulpesVulpes,-92.25,31.750007823
VulpesVulpes,-90.75,31.750007823
VulpesVulpes,-89.25,31.750007823
VulpesVulpes,-87.75,31.750007823
VulpesVulpes,-86.25,31.750007823
VulpesVulpes,-84.75,31.750007823
VulpesVulpes,-83.25,31.750007823
VulpesVulpes,-81.75,31.750007823
VulpesVulpes,-80.25,31.750007823
VulpesVulpes,-9.75,31.750007823
VulpesVulpes,-8.25,31.750007823
VulpesVulpes,-6.75,31.750007823
VulpesVulpes,-5.25,31.750007823
VulpesVulpes,-3.75,31.750007823
VulpesVulpes,-2.25,31.750007823
VulpesVulpes,-0.75,31.750007823
VulpesVulpes,20.25,31.750007823
VulpesVulpes,21.75,31.750007823
VulpesVulpes,23.25,31.750007823
VulpesVulpes,24.75,31.750007823
VulpesVulpes,30.75,31.750007823
VulpesVulpes,32.25,31.750007823
VulpesVulpes,33.75,31.750007823
VulpesVulpes,35.25,31.750007823
VulpesVulpes,36.75,31.750007823
VulpesVulpes,38.25,31.750007823
VulpesVulpes,39.75,31.750007823
VulpesVulpes,41.25,31.750007823
VulpesVulpes,42.75,31.750007823
VulpesVulpes,44.25,31.750007823
VulpesVulpes,45.75,31.750007823
VulpesVulpes,47.25,31.750007823
VulpesVulpes,48.75,31.750007823
VulpesVulpes,50.25,31.750007823
VulpesVulpes,51.75,31.750007823
VulpesVulpes,53.25,31.750007823
VulpesVulpes,54.75,31.750007823
VulpesVulpes,56.25,31.750007823
VulpesVulpes,57.75,31.750007823
VulpesVulpes,59.25,31.750007823
VulpesVulpes,60.75,31.750007823
VulpesVulpes,62.25,31.750007823
VulpesVulpes,63.75,31.750007823
VulpesVulpes,65.25,31.750007823
VulpesVulpes,66.75,31.750007823
VulpesVulpes,68.25,31.750007823
VulpesVulpes,69.75,31.750007823
VulpesVulpes,71.25,31.750007823
VulpesVulpes,72.75,31.750007823
VulpesVulpes,74.25,31.750007823
VulpesVulpes,75.75,31.750007823
VulpesVulpes,77.25,31.750007823
VulpesVulpes,78.75,31.750007823
VulpesVulpes,80.25,31.750007823
VulpesVulpes,81.75,31.750007823
VulpesVulpes,83.25,31.750007823
VulpesVulpes,84.75,31.750007823
VulpesVulpes,86.25,31.750007823
VulpesVulpes,87.75,31.750007823
VulpesVulpes,89.25,31.750007823
VulpesVulpes,90.75,31.750007823
VulpesVulpes,92.25,31.750007823
VulpesVulpes,93.75,31.750007823
VulpesVulpes,95.25,31.750007823
VulpesVulpes,96.75,31.750007823
VulpesVulpes,98.25,31.750007823
VulpesVulpes,99.75,31.750007823
VulpesVulpes,101.25,31.750007823
VulpesVulpes,102.75,31.750007823
VulpesVulpes,104.25,31.750007823
VulpesVulpes,105.75,31.750007823
VulpesVulpes,107.25,31.750007823
VulpesVulpes,108.75,31.750007823
VulpesVulpes,110.25,31.750007823
VulpesVulpes,111.75,31.750007823
VulpesVulpes,113.25,31.750007823
VulpesVulpes,114.75,31.750007823
VulpesVulpes,116.25,31.750007823
VulpesVulpes,117.75,31.750007823
VulpesVulpes,119.25,31.750007823
VulpesVulpes,120.75,31.750007823
VulpesVulpes,122.25,31.750007823
VulpesVulpes,131.25,31.750007823
VulpesVulpes,-98.25,30.250007823
VulpesVulpes,-96.75,30.250007823
VulpesVulpes,-95.25,30.250007823
VulpesVulpes,-93.75,30.250007823
VulpesVulpes,-92.25,30.250007823
VulpesVulpes,-90.75,30.250007823
VulpesVulpes,-89.25,30.250007823
VulpesVulpes,-87.75,30.250007823
VulpesVulpes,-86.25,30.250007823
VulpesVulpes,-84.75,30.250007823
VulpesVulpes,-83.25,30.250007823
VulpesVulpes,-81.75,30.250007823
VulpesVulpes,-9.75,30.250007823
VulpesVulpes,-8.25,30.250007823
VulpesVulpes,-6.75,30.250007823
VulpesVulpes,-5.25,30.250007823
VulpesVulpes,-2.25,30.250007823
VulpesVulpes,18.75,30.250007823
VulpesVulpes,20.25,30.250007823
VulpesVulpes,21.75,30.250007823
VulpesVulpes,23.25,30.250007823
VulpesVulpes,30.75,30.250007823
VulpesVulpes,32.25,30.250007823
VulpesVulpes,33.75,30.250007823
VulpesVulpes,35.25,30.250007823
VulpesVulpes,36.75,30.250007823
VulpesVulpes,38.25,30.250007823
VulpesVulpes,39.75,30.250007823
VulpesVulpes,41.25,30.250007823
VulpesVulpes,42.75,30.250007823
VulpesVulpes,44.25,30.250007823
VulpesVulpes,45.75,30.250007823
VulpesVulpes,47.25,30.250007823
VulpesVulpes,48.75,30.250007823
VulpesVulpes,50.25,30.250007823
VulpesVulpes,51.75,30.250007823
VulpesVulpes,53.25,30.250007823
VulpesVulpes,54.75,30.250007823
VulpesVulpes,56.25,30.250007823
VulpesVulpes,57.75,30.250007823
VulpesVulpes,59.25,30.250007823
VulpesVulpes,60.75,30.250007823
VulpesVulpes,62.25,30.250007823
VulpesVulpes,63.75,30.250007823
VulpesVulpes,65.25,30.250007823
VulpesVulpes,66.75,30.250007823
VulpesVulpes,68.25,30.250007823
VulpesVulpes,69.75,30.250007823
VulpesVulpes,71.25,30.250007823
VulpesVulpes,72.75,30.250007823
VulpesVulpes,74.25,30.250007823
VulpesVulpes,75.75,30.250007823
VulpesVulpes,77.25,30.250007823
VulpesVulpes,78.75,30.250007823
VulpesVulpes,80.25,30.250007823
VulpesVulpes,81.75,30.250007823
VulpesVulpes,83.25,30.250007823
VulpesVulpes,84.75,30.250007823
VulpesVulpes,86.25,30.250007823
VulpesVulpes,87.75,30.250007823
VulpesVulpes,89.25,30.250007823
VulpesVulpes,90.75,30.250007823
VulpesVulpes,92.25,30.250007823
VulpesVulpes,93.75,30.250007823
VulpesVulpes,95.25,30.250007823
VulpesVulpes,96.75,30.250007823
VulpesVulpes,98.25,30.250007823
VulpesVulpes,99.75,30.250007823
VulpesVulpes,101.25,30.250007823
VulpesVulpes,102.75,30.250007823
VulpesVulpes,104.25,30.250007823
VulpesVulpes,105.75,30.250007823
VulpesVulpes,107.25,30.250007823
VulpesVulpes,108.75,30.250007823
VulpesVulpes,110.25,30.250007823
VulpesVulpes,111.75,30.250007823
VulpesVulpes,113.25,30.250007823
VulpesVulpes,114.75,30.250007823
VulpesVulpes,116.25,30.250007823
VulpesVulpes,117.75,30.250007823
VulpesVulpes,119.25,30.250007823
VulpesVulpes,120.75,30.250007823
VulpesVulpes,122.25,30.250007823
VulpesVulpes,-98.25,28.750007823
VulpesVulpes,-96.75,28.750007823
VulpesVulpes,-95.25,28.750007823
VulpesVulpes,-83.25,28.750007823
VulpesVulpes,-81.75,28.750007823
VulpesVulpes,-11.25,28.750007823
VulpesVulpes,-9.75,28.750007823
VulpesVulpes,-8.25,28.750007823
VulpesVulpes,30.75,28.750007823
VulpesVulpes,33.75,28.750007823
VulpesVulpes,35.25,28.750007823
VulpesVulpes,36.75,28.750007823
VulpesVulpes,38.25,28.750007823
VulpesVulpes,39.75,28.750007823
VulpesVulpes,41.25,28.750007823
VulpesVulpes,42.75,28.750007823
VulpesVulpes,44.25,28.750007823
VulpesVulpes,45.75,28.750007823
VulpesVulpes,47.25,28.750007823
VulpesVulpes,48.75,28.750007823
VulpesVulpes,50.25,28.750007823
VulpesVulpes,51.75,28.750007823
VulpesVulpes,53.25,28.750007823
VulpesVulpes,54.75,28.750007823
VulpesVulpes,56.25,28.750007823
VulpesVulpes,57.75,28.750007823
VulpesVulpes,59.25,28.750007823
VulpesVulpes,60.75,28.750007823
VulpesVulpes,62.25,28.750007823
VulpesVulpes,63.75,28.750007823
VulpesVulpes,65.25,28.750007823
VulpesVulpes,66.75,28.750007823
VulpesVulpes,68.25,28.750007823
VulpesVulpes,69.75,28.750007823
VulpesVulpes,71.25,28.750007823
VulpesVulpes,72.75,28.750007823
VulpesVulpes,74.25,28.750007823
VulpesVulpes,75.75,28.750007823
VulpesVulpes,77.25,28.750007823
VulpesVulpes,78.75,28.750007823
VulpesVulpes,80.25,28.750007823
VulpesVulpes,81.75,28.750007823
VulpesVulpes,83.25,28.750007823
VulpesVulpes,84.75,28.750007823
VulpesVulpes,86.25,28.750007823
VulpesVulpes,87.75,28.750007823
VulpesVulpes,89.25,28.750007823
VulpesVulpes,90.75,28.750007823
VulpesVulpes,92.25,28.750007823
VulpesVulpes,93.75,28.750007823
VulpesVulpes,95.25,28.750007823
VulpesVulpes,96.75,28.750007823
VulpesVulpes,98.25,28.750007823
VulpesVulpes,99.75,28.750007823
VulpesVulpes,101.25,28.750007823
VulpesVulpes,102.75,28.750007823
VulpesVulpes,104.25,28.750007823
VulpesVulpes,105.75,28.750007823
VulpesVulpes,107.25,28.750007823
VulpesVulpes,108.75,28.750007823
VulpesVulpes,110.25,28.750007823
VulpesVulpes,111.75,28.750007823
VulpesVulpes,113.25,28.750007823
VulpesVulpes,114.75,28.750007823
VulpesVulpes,116.25,28.750007823
VulpesVulpes,117.75,28.750007823
VulpesVulpes,119.25,28.750007823
VulpesVulpes,120.75,28.750007823
VulpesVulpes,122.25,28.750007823
VulpesVulpes,-81.75,27.250007823
VulpesVulpes,30.75,27.250007823
VulpesVulpes,32.25,27.250007823
VulpesVulpes,33.75,27.250007823
VulpesVulpes,35.25,27.250007823
VulpesVulpes,36.75,27.250007823
VulpesVulpes,38.25,27.250007823
VulpesVulpes,39.75,27.250007823
VulpesVulpes,41.25,27.250007823
VulpesVulpes,42.75,27.250007823
VulpesVulpes,44.25,27.250007823
VulpesVulpes,45.75,27.250007823
VulpesVulpes,47.25,27.250007823
VulpesVulpes,48.75,27.250007823
VulpesVulpes,50.25,27.250007823
VulpesVulpes,51.75,27.250007823
VulpesVulpes,53.25,27.250007823
VulpesVulpes,54.75,27.250007823
VulpesVulpes,56.25,27.250007823
VulpesVulpes,57.75,27.250007823
VulpesVulpes,59.25,27.250007823
VulpesVulpes,60.75,27.250007823
VulpesVulpes,62.25,27.250007823
VulpesVulpes,63.75,27.250007823
VulpesVulpes,65.25,27.250007823
VulpesVulpes,66.75,27.250007823
VulpesVulpes,68.25,27.250007823
VulpesVulpes,69.75,27.250007823
VulpesVulpes,71.25,27.250007823
VulpesVulpes,72.75,27.250007823
VulpesVulpes,74.25,27.250007823
VulpesVulpes,75.75,27.250007823
VulpesVulpes,77.25,27.250007823
VulpesVulpes,78.75,27.250007823
VulpesVulpes,80.25,27.250007823
VulpesVulpes,81.75,27.250007823
VulpesVulpes,83.25,27.250007823
VulpesVulpes,84.75,27.250007823
VulpesVulpes,86.25,27.250007823
VulpesVulpes,87.75,27.250007823
VulpesVulpes,89.25,27.250007823
VulpesVulpes,90.75,27.250007823
VulpesVulpes,92.25,27.250007823
VulpesVulpes,93.75,27.250007823
VulpesVulpes,95.25,27.250007823
VulpesVulpes,96.75,27.250007823
VulpesVulpes,98.25,27.250007823
VulpesVulpes,99.75,27.250007823
VulpesVulpes,101.25,27.250007823
VulpesVulpes,102.75,27.250007823
VulpesVulpes,104.25,27.250007823
VulpesVulpes,105.75,27.250007823
VulpesVulpes,107.25,27.250007823
VulpesVulpes,108.75,27.250007823
VulpesVulpes,110.25,27.250007823
VulpesVulpes,111.75,27.250007823
VulpesVulpes,113.25,27.250007823
VulpesVulpes,114.75,27.250007823
VulpesVulpes,116.25,27.250007823
VulpesVulpes,117.75,27.250007823
VulpesVulpes,119.25,27.250007823
VulpesVulpes,120.75,27.250007823
VulpesVulpes,32.25,25.750007823
VulpesVulpes,36.75,25.750007823
VulpesVulpes,38.25,25.750007823
VulpesVulpes,39.75,25.750007823
VulpesVulpes,41.25,25.750007823
VulpesVulpes,42.75,25.750007823
VulpesVulpes,44.25,25.750007823
VulpesVulpes,45.75,25.750007823
VulpesVulpes,47.25,25.750007823
VulpesVulpes,48.75,25.750007823
VulpesVulpes,50.25,25.750007823
VulpesVulpes,51.75,25.750007823
VulpesVulpes,56.25,25.750007823
VulpesVulpes,57.75,25.750007823
VulpesVulpes,59.25,25.750007823
VulpesVulpes,60.75,25.750007823
VulpesVulpes,62.25,25.750007823
VulpesVulpes,63.75,25.750007823
VulpesVulpes,65.25,25.750007823
VulpesVulpes,66.75,25.750007823
VulpesVulpes,68.25,25.750007823
VulpesVulpes,69.75,25.750007823
VulpesVulpes,71.25,25.750007823
VulpesVulpes,72.75,25.750007823
VulpesVulpes,74.25,25.750007823
VulpesVulpes,75.75,25.750007823
VulpesVulpes,77.25,25.750007823
VulpesVulpes,78.75,25.750007823
VulpesVulpes,80.25,25.750007823
VulpesVulpes,81.75,25.750007823
VulpesVulpes,83.25,25.750007823
VulpesVulpes,84.75,25.750007823
VulpesVulpes,86.25,25.750007823
VulpesVulpes,87.75,25.750007823
VulpesVulpes,89.25,25.750007823
VulpesVulpes,90.75,25.750007823
VulpesVulpes,92.25,25.750007823
VulpesVulpes,93.75,25.750007823
VulpesVulpes,95.25,25.750007823
VulpesVulpes,98.25,25.750007823
VulpesVulpes,99.75,25.750007823
VulpesVulpes,101.25,25.750007823
VulpesVulpes,102.75,25.750007823
VulpesVulpes,104.25,25.750007823
VulpesVulpes,105.75,25.750007823
VulpesVulpes,107.25,25.750007823
VulpesVulpes,108.75,25.750007823
VulpesVulpes,110.25,25.750007823
VulpesVulpes,111.75,25.750007823
VulpesVulpes,113.25,25.750007823
VulpesVulpes,114.75,25.750007823
VulpesVulpes,116.25,25.750007823
VulpesVulpes,117.75,25.750007823
VulpesVulpes,119.25,25.750007823
VulpesVulpes,32.25,24.250007823
VulpesVulpes,33.75,24.250007823
VulpesVulpes,36.75,24.250007823
VulpesVulpes,38.25,24.250007823
VulpesVulpes,39.75,24.250007823
VulpesVulpes,41.25,24.250007823
VulpesVulpes,42.75,24.250007823
VulpesVulpes,44.25,24.250007823
VulpesVulpes,45.75,24.250007823
VulpesVulpes,47.25,24.250007823
VulpesVulpes,48.75,24.250007823
VulpesVulpes,50.25,24.250007823
VulpesVulpes,51.75,24.250007823
VulpesVulpes,53.25,24.250007823
VulpesVulpes,54.75,24.250007823
VulpesVulpes,56.25,24.250007823
VulpesVulpes,57.75,24.250007823
VulpesVulpes,68.25,24.250007823
VulpesVulpes,69.75,24.250007823
VulpesVulpes,71.25,24.250007823
VulpesVulpes,72.75,24.250007823
VulpesVulpes,74.25,24.250007823
VulpesVulpes,75.75,24.250007823
VulpesVulpes,77.25,24.250007823
VulpesVulpes,78.75,24.250007823
VulpesVulpes,80.25,24.250007823
VulpesVulpes,81.75,24.250007823
VulpesVulpes,83.25,24.250007823
VulpesVulpes,84.75,24.250007823
VulpesVulpes,86.25,24.250007823
VulpesVulpes,87.75,24.250007823
VulpesVulpes,89.25,24.250007823
VulpesVulpes,90.75,24.250007823
VulpesVulpes,92.25,24.250007823
VulpesVulpes,93.75,24.250007823
VulpesVulpes,98.25,24.250007823
VulpesVulpes,99.75,24.250007823
VulpesVulpes,101.25,24.250007823
VulpesVulpes,102.75,24.250007823
VulpesVulpes,104.25,24.250007823
VulpesVulpes,105.75,24.250007823
VulpesVulpes,107.25,24.250007823
VulpesVulpes,108.75,24.250007823
VulpesVulpes,110.25,24.250007823
VulpesVulpes,111.75,24.250007823
VulpesVulpes,113.25,24.250007823
VulpesVulpes,114.75,24.250007823
VulpesVulpes,116.25,24.250007823
VulpesVulpes,117.75,24.250007823
VulpesVulpes,119.25,24.250007823
VulpesVulpes,30.75,22.750007823
VulpesVulpes,32.25,22.750007823
VulpesVulpes,33.75,22.750007823
VulpesVulpes,38.25,22.750007823
VulpesVulpes,39.75,22.750007823
VulpesVulpes,41.25,22.750007823
VulpesVulpes,42.75,22.750007823
VulpesVulpes,44.25,22.750007823
VulpesVulpes,45.75,22.750007823
VulpesVulpes,47.25,22.750007823
VulpesVulpes,48.75,22.750007823
VulpesVulpes,50.25,22.750007823
VulpesVulpes,51.75,22.750007823
VulpesVulpes,53.25,22.750007823
VulpesVulpes,54.75,22.750007823
VulpesVulpes,56.25,22.750007823
VulpesVulpes,57.75,22.750007823
VulpesVulpes,59.25,22.750007823
VulpesVulpes,68.25,22.750007823
VulpesVulpes,69.75,22.750007823
VulpesVulpes,71.25,22.750007823
VulpesVulpes,72.75,22.750007823
VulpesVulpes,74.25,22.750007823
VulpesVulpes,75.75,22.750007823
VulpesVulpes,77.25,22.750007823
VulpesVulpes,78.75,22.750007823
VulpesVulpes,80.25,22.750007823
VulpesVulpes,81.75,22.750007823
VulpesVulpes,83.25,22.750007823
VulpesVulpes,84.75,22.750007823
VulpesVulpes,86.25,22.750007823
VulpesVulpes,87.75,22.750007823
VulpesVulpes,89.25,22.750007823
VulpesVulpes,90.75,22.750007823
VulpesVulpes,92.25,22.750007823
VulpesVulpes,93.75,22.750007823
VulpesVulpes,99.75,22.750007823
VulpesVulpes,101.25,22.750007823
VulpesVulpes,102.75,22.750007823
VulpesVulpes,104.25,22.750007823
VulpesVulpes,105.75,22.750007823
VulpesVulpes,107.25,22.750007823
VulpesVulpes,108.75,22.750007823
VulpesVulpes,110.25,22.750007823
VulpesVulpes,111.75,22.750007823
VulpesVulpes,113.25,22.750007823
VulpesVulpes,114.75,22.750007823
VulpesVulpes,116.25,22.750007823
VulpesVulpes,30.75,21.250007823
VulpesVulpes,32.25,21.250007823
VulpesVulpes,39.75,21.250007823
VulpesVulpes,41.25,21.250007823
VulpesVulpes,42.75,21.250007823
VulpesVulpes,44.25,21.250007823
VulpesVulpes,45.75,21.250007823
VulpesVulpes,47.25,21.250007823
VulpesVulpes,48.75,21.250007823
VulpesVulpes,50.25,21.250007823
VulpesVulpes,51.75,21.250007823
VulpesVulpes,53.25,21.250007823
VulpesVulpes,54.75,21.250007823
VulpesVulpes,56.25,21.250007823
VulpesVulpes,57.75,21.250007823
VulpesVulpes,59.25,21.250007823
VulpesVulpes,69.75,21.250007823
VulpesVulpes,71.25,21.250007823
VulpesVulpes,72.75,21.250007823
VulpesVulpes,74.25,21.250007823
VulpesVulpes,75.75,21.250007823
VulpesVulpes,77.25,21.250007823
VulpesVulpes,78.75,21.250007823
VulpesVulpes,80.25,21.250007823
VulpesVulpes,81.75,21.250007823
VulpesVulpes,83.25,21.250007823
VulpesVulpes,84.75,21.250007823
VulpesVulpes,86.25,21.250007823
VulpesVulpes,87.75,21.250007823
VulpesVulpes,89.25,21.250007823
VulpesVulpes,92.25,21.250007823
VulpesVulpes,99.75,21.250007823
VulpesVulpes,101.25,21.250007823
VulpesVulpes,107.25,21.250007823
VulpesVulpes,108.75,21.250007823
VulpesVulpes,110.25,21.250007823
VulpesVulpes,111.75,21.250007823
VulpesVulpes,30.75,19.750007823
VulpesVulpes,32.25,19.750007823
VulpesVulpes,33.75,19.750007823
VulpesVulpes,39.75,19.750007823
VulpesVulpes,41.25,19.750007823
VulpesVulpes,42.75,19.750007823
VulpesVulpes,44.25,19.750007823
VulpesVulpes,45.75,19.750007823
VulpesVulpes,47.25,19.750007823
VulpesVulpes,48.75,19.750007823
VulpesVulpes,50.25,19.750007823
VulpesVulpes,51.75,19.750007823
VulpesVulpes,53.25,19.750007823
VulpesVulpes,54.75,19.750007823
VulpesVulpes,56.25,19.750007823
VulpesVulpes,57.75,19.750007823
VulpesVulpes,72.75,19.750007823
VulpesVulpes,74.25,19.750007823
VulpesVulpes,75.75,19.750007823
VulpesVulpes,77.25,19.750007823
VulpesVulpes,78.75,19.750007823
VulpesVulpes,80.25,19.750007823
VulpesVulpes,81.75,19.750007823
VulpesVulpes,83.25,19.750007823
VulpesVulpes,84.75,19.750007823
VulpesVulpes,86.25,19.750007823
VulpesVulpes,30.75,18.250007823
VulpesVulpes,32.25,18.250007823
VulpesVulpes,33.75,18.250007823
VulpesVulpes,41.25,18.250007823
VulpesVulpes,42.75,18.250007823
VulpesVulpes,44.25,18.250007823
VulpesVulpes,45.75,18.250007823
VulpesVulpes,47.25,18.250007823
VulpesVulpes,48.75,18.250007823
VulpesVulpes,50.25,18.250007823
VulpesVulpes,51.75,18.250007823
VulpesVulpes,53.25,18.250007823
VulpesVulpes,54.75,18.250007823
VulpesVulpes,56.25,18.250007823
VulpesVulpes,72.75,18.250007823
VulpesVulpes,74.25,18.250007823
VulpesVulpes,75.75,18.250007823
VulpesVulpes,77.25,18.250007823
VulpesVulpes,78.75,18.250007823
VulpesVulpes,80.25,18.250007823
VulpesVulpes,81.75,18.250007823
VulpesVulpes,83.25,18.250007823
VulpesVulpes,84.75,18.250007823
VulpesVulpes,33.75,16.750007823
VulpesVulpes,42.75,16.750007823
VulpesVulpes,44.25,16.750007823
VulpesVulpes,45.75,16.750007823
VulpesVulpes,47.25,16.750007823
VulpesVulpes,48.75,16.750007823
VulpesVulpes,50.25,16.750007823
VulpesVulpes,51.75,16.750007823
VulpesVulpes,53.25,16.750007823
VulpesVulpes,54.75,16.750007823
VulpesVulpes,42.75,15.250007823
VulpesVulpes,44.25,15.250007823
VulpesVulpes,45.75,15.250007823
VulpesVulpes,47.25,15.250007823
VulpesVulpes,48.75,15.250007823
VulpesVulpes,50.25,15.250007823
VulpesVulpes,51.75,15.250007823
VulpesVulpes,42.75,13.750007823
VulpesVulpes,44.25,13.750007823
VulpesVulpes,45.75,13.750007823
VulpesVulpes,47.25,13.750007823
VulpesVulpes,48.75,13.750007823
VulpesVulpes,44.25,12.250007823
